District,Pincode
ADILABAD,504308
ADILABAD,504308
BHARUCH,393115
CHITTOOR,517507
CHITTOOR,517507
CHITTOOR,517234
CHITTOOR,517235
CHITTOOR,517235
CHITTOOR,517172
CHITTOOR,517237
CHITTOOR,517102
CHITTOOR,517102
CHITTOOR,517102
CHITTOOR,517112
CHITTOOR,517112
CHITTOOR,517112
CHITTOOR,517112
CHITTOOR,517112
CHITTOOR,517112
CHITTOOR,517214
WANAPARTHY,509206
WANAPARTHY,509206
WANAPARTHY,509206
WANAPARTHY,509206
KENDRAPARA,754215
RAJANNA SIRCILLA,505405
RAJANNA SIRCILLA,505405
RAJANNA SIRCILLA,505302
RAJANNA SIRCILLA,505302
RAJANNA SIRCILLA,505405
RAJANNA SIRCILLA,505524
PEDDAPALLI,505415
PEDDAPALLI,505415
RAJANNA SIRCILLA,505401
RAJANNA SIRCILLA,505524
ADILABAD,504308
ADILABAD,504346
ADILABAD,504346
ADILABAD,504346
ADILABAD,504346
KUMURAM BHEEM ASIFABAD,504313
KUMURAM BHEEM ASIFABAD,504313
KUMURAM BHEEM ASIFABAD,504313
KUMURAM BHEEM ASIFABAD,504313
JEHANABAD,804423
JEHANABAD,804423
JEHANABAD,804423
JEHANABAD,804429
JEHANABAD,804429
JEHANABAD,804429
SANGAREDDY,502210
SANGAREDDY,502210
SANGAREDDY,502210
SANGAREDDY,502286
SANGAREDDY,502257
SANGAREDDY,502318
SANGAREDDY,502318
SANGAREDDY,502287
SANGAREDDY,502287
SANGAREDDY,502287
SANGAREDDY,502246
SANGAREDDY,502296
SANGAREDDY,502296
SANGAREDDY,502296
SANGAREDDY,502270
SANGAREDDY,502345
SANGAREDDY,502294
SANGAREDDY,502300
SANGAREDDY,502295
SANGAREDDY,502319
SIDDIPET,505466
SIDDIPET,505466
SIDDIPET,505466
SIDDIPET,505528
KARIMNAGAR,505415
KARIMNAGAR,505415
KARIMNAGAR,505415
KARIMNAGAR,505445
KARIMNAGAR,505445
SIDDIPET,505467
SIDDIPET,505467
KARIMNAGAR,505469
KARIMNAGAR,505469
KARIMNAGAR,505002
KARIMNAGAR,505531
KARIMNAGAR,505531
KARIMNAGAR,505531
RAJANNA SIRCILLA,505524
CUTTACK,754010
CUTTACK,754010
RAJANNA SIRCILLA,505524
CHITTOOR,517214
CHITTOOR,517214
CHITTOOR,517214
CHITTOOR,517192
CHITTOOR,517192
CHITTOOR,517291
CHITTOOR,517291
CHITTOOR,517299
CHITTOOR,517299
CHITTOOR,517645
CHITTOOR,517645
CHITTOOR,517592
SANGAREDDY,502319
SANGAREDDY,502329
SANGAREDDY,502291
SANGAREDDY,502221
SANGAREDDY,502221
SIDDIPET,502114
SIDDIPET,502281
SIDDIPET,502281
SIDDIPET,502281
KRISHNA,521132
KRISHNA,521328
KRISHNA,521122
JAMUI,811303
JAMUI,811303
JAMUI,811303
JAMUI,811303
JAMUI,811303
JAMUI,811303
JEHANABAD,804429
JEHANABAD,804424
JEHANABAD,804424
JEHANABAD,804425
JEHANABAD,804425
JEHANABAD,804427
JEHANABAD,804427
ARWAL,804402
ARWAL,804402
ARWAL,804402
ARWAL,804419
ARWAL,804419
ARWAL,804419
ARWAL,804419
ARWAL,804421
ARWAL,804421
ARWAL,804421
ARWAL,804426
ARWAL,804426
ARWAL,804426
ARWAL,804426
ARWAL,804428
ARWAL,804428
ARWAL,804428
ARWAL,804428
ARWAL,804428
ARWAL,804428
YADADRI BHUVANAGIRI,508101
YADADRI BHUVANAGIRI,508101
YADADRI BHUVANAGIRI,508101
YADADRI BHUVANAGIRI,508101
YADADRI BHUVANAGIRI,508111
YADADRI BHUVANAGIRI,508111
YADADRI BHUVANAGIRI,508111
YADADRI BHUVANAGIRI,508111
YADADRI BHUVANAGIRI,508111
YADADRI BHUVANAGIRI,508111
YADADRI BHUVANAGIRI,508117
KAMRUP METRO,782403
KAMRUP METRO,782402
KAMRUP METRO,781024
BAKSA,781366
BAKSA,781366
KAMRUP METRO,781025
KAMRUP METRO,782403
KAMRUP METRO,782403
KAMRUP METRO,781026
KAMRUP METRO,781026
KAMRUP METRO,781027
KAMRUP METRO,782402
ANANTAPUR,515501
ANANTAPUR,515621
ANANTAPUR,515501
ANANTAPUR,515501
CUTTACK,754200
CUTTACK,754200
CUTTACK,754031
CUTTACK,754031
CUTTACK,754031
PATAN,384241
PATAN,385340
PATAN,385340
PATAN,385340
PATAN,385340
PATAN,385340
PATAN,385340
PATAN,385340
PATAN,384275
PATAN,384275
PATAN,384275
PATAN,384245
PATAN,384245
PATAN,384245
PATAN,384245
PATAN,385350
PATAN,385350
PATAN,384151
PATAN,384151
PATAN,384151
PATAN,384151
PATAN,384221
PATAN,384221
CUTTACK,754008
CUTTACK,754008
CUTTACK,754008
CUTTACK,754008
ARWAL,804401
ARWAL,804401
PATAN,384221
PATAN,385360
PATAN,385360
CHITTOOR,517582
CHITTOOR,517643
CHITTOOR,517643
CHITTOOR,517643
PRAKASAM,523368
PRAKASAM,523368
PRAKASAM,523368
PRAKASAM,523332
PRAKASAM,523332
PRAKASAM,523332
PRAKASAM,523371
PRAKASAM,523371
PRAKASAM,523372
PRAKASAM,523372
PRAKASAM,523372
PRAKASAM,523320
PRAKASAM,523326
PRAKASAM,523329
PRAKASAM,523329
BHARUCH,393030
BHARUCH,393030
BHARUCH,393030
KRISHNA,521311
KRISHNA,521106
KRISHNA,521207
KRISHNA,521207
KRISHNA,521213
KRISHNA,521213
KRISHNA,521213
KRISHNA,521213
KRISHNA,521214
KRISHNA,521214
KRISHNA,521215
DEOGHAR,814149
GODDA,814154
GODDA,814154
GODDA,814154
GODDA,814160
GODDA,814160
GODDA,814160
GODDA,814160
GODDA,814160
GODDA,814147
GODDA,814147
GODDA,814147
GODDA,814147
GODDA,814147
GODDA,814153
GODDA,814153
GODDA,814153
GODDA,814153
GODDA,814153
GODDA,814153
DUMKA,814151
DUMKA,814151
DUMKA,814151
DUMKA,814151
GODDA,814156
GODDA,814156
PAKUR,814111
DEOGHAR,815353
DEOGHAR,815353
DEOGHAR,815353
DEOGHAR,815353
DEOGHAR,815353
DEOGHAR,815353
DEOGHAR,815353
DEOGHAR,814152
DEOGHAR,814152
DEOGHAR,814152
DEOGHAR,814149
DEOGHAR,814149
DEOGHAR,814150
PRAKASAM,523224
SPSR NELLORE,524203
SPSR NELLORE,524203
SPSR NELLORE,524203
SPSR NELLORE,524142
SPSR NELLORE,524142
SPSR NELLORE,524142
SPSR NELLORE,524239
SPSR NELLORE,524239
SPSR NELLORE,524239
KRISHNA,521109
KRISHNA,521235
KRISHNA,521235
KRISHNA,521235
KRISHNA,521235
KRISHNA,521109
KRISHNA,521110
KRISHNA,521110
KRISHNA,521110
KRISHNA,521110
KRISHNA,521109
KRISHNA,521235
KRISHNA,521235
KRISHNA,521235
KRISHNA,521403
KRISHNA,521403
ANANTAPUR,515501
ANANTAPUR,515621
ANANTAPUR,515621
ANANTAPUR,515621
ANANTAPUR,515621
ANANTAPUR,515621
ANANTAPUR,515621
ANANTAPUR,515621
ANANTAPUR,515134
ANANTAPUR,515134
ANANTAPUR,515134
ANANTAPUR,515134
ANANTAPUR,515631
ANANTAPUR,515631
ANANTAPUR,515631
ANANTAPUR,515631
KANGRA,176200
KANGRA,176200
KANGRA,176059
YADADRI BHUVANAGIRI,508117
YADADRI BHUVANAGIRI,508117
YADADRI BHUVANAGIRI,508105
YADADRI BHUVANAGIRI,508113
YADADRI BHUVANAGIRI,508285
YADADRI BHUVANAGIRI,508285
YADADRI BHUVANAGIRI,508285
ARWAL,804421
ARWAL,804423
ARWAL,804426
ARWAL,804428
ARWAL,804428
ARWAL,804428
YADADRI BHUVANAGIRI,508117
KRISHNA,521401
KRISHNA,521401
KRISHNA,521109
SPSR NELLORE,524230
SPSR NELLORE,524230
SPSR NELLORE,524230
SPSR NELLORE,524310
NALGONDA,508208
NALGONDA,508208
NALGONDA,508208
NALGONDA,508247
NALGONDA,508247
NALGONDA,508247
NALGONDA,508217
NALGONDA,508355
NALGONDA,508355
SURYAPET,508201
SURYAPET,508201
SURYAPET,508201
SURYAPET,508204
SURYAPET,508204
SURYAPET,508204
SURYAPET,508204
SURYAPET,508204
SURYAPET,508246
SURYAPET,508218
SURYAPET,508218
SURYAPET,508355
SURYAPET,508238
SURYAPET,508238
SURYAPET,508214
SURYAPET,508214
SURYAPET,508214
NALGONDA,508374
YADADRI BHUVANAGIRI,508117
YADADRI BHUVANAGIRI,508117
YADADRI BHUVANAGIRI,508126
YADADRI BHUVANAGIRI,508126
YADADRI BHUVANAGIRI,508126
YADADRI BHUVANAGIRI,508277
YADADRI BHUVANAGIRI,508277
JANGOAN,506244
JANGOAN,506221
JANGOAN,506221
JANGOAN,506301
JANGOAN,506145
JANGOAN,506223
JANGOAN,506302
JANGOAN,506302
JANGOAN,506143
JANGOAN,506143
JAYASHANKAR BHUPALAPALLY,506348
JAYASHANKAR BHUPALAPALLY,506348
JAYASHANKAR BHUPALAPALLY,506348
JAYASHANKAR BHUPALAPALLY,506348
JAMUI,811303
JAMUI,811305
SIDDIPET,502312
SIDDIPET,502276
SIDDIPET,502372
SIDDIPET,502372
SIDDIPET,502301
SIDDIPET,502301
SIDDIPET,502280
SIDDIPET,502102
SIDDIPET,502279
SIDDIPET,502279
SIDDIPET,502311
NALGONDA,508374
NALGONDA,508374
NALGONDA,508278
NALGONDA,508278
NALGONDA,508278
NALGONDA,508278
NALGONDA,508208
NALGONDA,508208
NALGONDA,508208
DEOGHAR,814150
DEOGHAR,814150
DEOGHAR,814150
DEOGHAR,814150
DEOGHAR,814150
CACHAR,788126
CACHAR,788126
CACHAR,788126
CACHAR,788126
CACHAR,788102
CACHAR,788102
CACHAR,788102
CACHAR,788114
CACHAR,788114
JAMTARA,815359
DEOGHAR,814150
DEOGHAR,814150
KURNOOL,518350
KURNOOL,518350
KURNOOL,518350
KURNOOL,518344
KURNOOL,518344
KURNOOL,518344
KURNOOL,518344
KURNOOL,518344
KURNOOL,518313
KRISHNA,521215
KRISHNA,521215
KRISHNA,521215
KRISHNA,521312
KISHANGANJ,855101
KISHANGANJ,855101
KISHANGANJ,855101
KISHANGANJ,855101
KRISHNA,521111
KRISHNA,521111
KRISHNA,521111
KRISHNA,521105
KRISHNA,521105
GUNTUR,522659
GUNTUR,522663
GUNTUR,522663
GUNTUR,522616
GUNTUR,522616
GUNTUR,522612
GUNTUR,522612
GUNTUR,522612
GUNTUR,522619
GUNTUR,522619
RAJANNA SIRCILLA,505402
RAJANNA SIRCILLA,505402
RAJANNA SIRCILLA,505402
RAJANNA SIRCILLA,505402
RAJANNA SIRCILLA,505402
RAJANNA SIRCILLA,505530
RAJANNA SIRCILLA,505530
Jagitial,505425
KENDRAPARA,754215
KENDRAPARA,754220
KENDRAPARA,754220
KENDRAPARA,754225
KENDRAPARA,754212
KENDRAPARA,754212
KENDRAPARA,754212
KENDRAPARA,754250
PURI,752107
PURI,752107
PURI,752106
PURI,752106
PURI,752106
PURI,752104
PURI,752104
PURI,752104
PURI,752104
PURI,752114
PURI,752114
KHORDHA,752114
PURI,752114
PURI,752114
PURI,752114
KARIMNAGAR,505531
SIDDIPET,505473
KARIMNAGAR,505530
KARIMNAGAR,505530
RAJANNA SIRCILLA,505304
RAJANNA SIRCILLA,505304
RAJANNA SIRCILLA,505304
BHARUCH,393030
BHARUCH,394810
BHARUCH,392150
BHARUCH,392150
BHARUCH,392150
BHARUCH,392150
BHARUCH,392150
BHARUCH,392150
KURNOOL,518385
KURNOOL,518345
KURNOOL,518345
KURNOOL,518396
KURNOOL,518396
KURNOOL,518396
KURNOOL,518396
KURNOOL,518380
KURNOOL,518380
KURNOOL,518380
KURNOOL,518347
KURNOOL,518347
SPSR NELLORE,524310
SPSR NELLORE,524225
SPSR NELLORE,524225
SPSR NELLORE,524226
SPSR NELLORE,524226
SPSR NELLORE,524226
SPSR NELLORE,524227
SPSR NELLORE,524227
SPSR NELLORE,524227
SPSR NELLORE,524228
SPSR NELLORE,524228
SPSR NELLORE,524228
PRAKASAM,523301
PRAKASAM,523301
PRAKASAM,523301
PRAKASAM,523261
PRAKASAM,523183
PRAKASAM,523183
PRAKASAM,523213
PRAKASAM,523302
PRAKASAM,523225
PATAN,385360
PATAN,385360
PATAN,385360
PATAN,384285
PATAN,384285
PATAN,384285
PATAN,384285
JAYASHANKAR BHUPALAPALLY,505504
JAYASHANKAR BHUPALAPALLY,505184
DAVANGERE,577002
DAVANGERE,577589
DAVANGERE,577589
DAVANGERE,577530
DAVANGERE,577530
DAVANGERE,577530
DAVANGERE,577534
DAVANGERE,577534
DAVANGERE,577534
JAYASHANKAR BHUPALAPALLY,505184
JAYASHANKAR BHUPALAPALLY,505184
DAVANGERE,577002
DAVANGERE,577002
DAVANGERE,577589
DAVANGERE,577530
DAVANGERE,577534
DAVANGERE,577004
JAYASHANKAR BHUPALAPALLY,505504
DAVANGERE,577002
DAVANGERE,577589
DAVANGERE,577530
DAVANGERE,577530
DAVANGERE,577530
DAVANGERE,577534
DAVANGERE,577534
JAGATSINGHAPUR,754294
BALODA BAZAR,493344
BALODA BAZAR,493344
BALODA BAZAR,493344
MAHASAMUND,493449
MAHASAMUND,493449
MAHASAMUND,493449
MAHASAMUND,493449
RAIPUR,493116
RAIPUR,493116
RAIPUR,493116
BALODA BAZAR,493332
BALODA BAZAR,493332
MAHASAMUND,493554
MAHASAMUND,493554
MAHASAMUND,493554
BALODA BAZAR,493118
BALODA BAZAR,493118
BALODA BAZAR,493118
BALODA BAZAR,493118
BALODA BAZAR,493118
BALODA BAZAR,493118
BALODA BAZAR,493118
BALODA BAZAR,493338
BALODA BAZAR,493338
BALODA BAZAR,493338
BALODA BAZAR,493338
RAIPUR,493221
PATAN,384241
PATAN,384241
PATAN,384241
PATAN,384241
PATAN,384241
PRAKASAM,523225
PRAKASAM,523113
PRAKASAM,523224
PRAKASAM,523201
PRAKASAM,506003
PRAKASAM,523201
PRAKASAM,523201
PRAKASAM,523201
PRAKASAM,523201
PRAKASAM,523180
PRAKASAM,523226
PRAKASAM,523226
NALGONDA,508208
NALGONDA,508247
NALGONDA,508247
NALGONDA,508217
NALGONDA,508217
JOGULAMBA GADWAL,509133
JOGULAMBA GADWAL,509133
JOGULAMBA GADWAL,509129
JOGULAMBA GADWAL,509129
JOGULAMBA GADWAL,509128
JOGULAMBA GADWAL,509132
JOGULAMBA GADWAL,509132
JOGULAMBA GADWAL,509126
JOGULAMBA GADWAL,509135
JOGULAMBA GADWAL,509135
JOGULAMBA GADWAL,509135
DARBHANGA,847201
DARBHANGA,847201
DARBHANGA,847201
DARBHANGA,847201
DARBHANGA,847103
SIDDIPET,502311
SIDDIPET,502107
SANGAREDDY,502269
SANGAREDDY,502269
SANGAREDDY,502273
SANGAREDDY,502307
BEGUSARAI,851116
SANGAREDDY,502251
SANGAREDDY,502228
SANGAREDDY,502249
SANGAREDDY,502249
SANGAREDDY,502286
SANGAREDDY,502286
SANGAREDDY,502286
SANGAREDDY,502286
SANGAREDDY,502286
SANGAREDDY,502286
SANGAREDDY,502286
JAMUI,811301
SANGAREDDY,502256
SANGAREDDY,502256
SANGAREDDY,502318
SANGAREDDY,502318
SANGAREDDY,502246
SANGAREDDY,502246
SANGAREDDY,502371
SANGAREDDY,502269
SANGAREDDY,502269
SANGAREDDY,502273
SANGAREDDY,502273
SANGAREDDY,502273
SANGAREDDY,502307
SANGAREDDY,502296
SANGAREDDY,502296
SANGAREDDY,502296
SANGAREDDY,502270
SANGAREDDY,502270
SANGAREDDY,502285
SANGAREDDY,502285
SANGAREDDY,502294
SANGAREDDY,502300
SANGAREDDY,502306
SANGAREDDY,502313
SANGAREDDY,502313
SANGAREDDY,502371
SANGAREDDY,502319
SANGAREDDY,502319
SANGAREDDY,509320
SANGAREDDY,502290
SANGAREDDY,502329
SANGAREDDY,502291
SANGAREDDY,502293
SANGAREDDY,502293
SANGAREDDY,502293
SANGAREDDY,502293
SANGAREDDY,502314
SANGAREDDY,502221
SANGAREDDY,502221
SANGAREDDY,502321
KRISHNA,521149
KRISHNA,521149
KRISHNA,521150
KRISHNA,521150
JAYASHANKAR BHUPALAPALLY,506348
JAYASHANKAR BHUPALAPALLY,506319
JANGOAN,506301
SIDDIPET,506223
SIDDIPET,506223
HASSAN,573103
HASSAN,573103
HASSAN,573103
HASSAN,573103
HASSAN,573103
HASSAN,573111
HASSAN,573112
HASSAN,573112
HASSAN,573112
HASSAN,573112
HASSAN,573103
HASSAN,573103
HASSAN,573103
HASSAN,573103
HASSAN,573103
HASSAN,573111
HASSAN,573111
HASSAN,573112
NIZAMABAD,503218
KAMAREDDY,503112
KUMURAM BHEEM ASIFABAD,504292
KUMURAM BHEEM ASIFABAD,504292
MANCHERIAL,504273
KUMURAM BHEEM ASIFABAD,504299
KUMURAM BHEEM ASIFABAD,504299
KUMURAM BHEEM ASIFABAD,504299
KUMURAM BHEEM ASIFABAD,504299
KUMURAM BHEEM ASIFABAD,504299
KUMURAM BHEEM ASIFABAD,504299
NIZAMABAD,503206
KRISHNA,521132
KRISHNA,521132
KRISHNA,521328
KRISHNA,521328
KRISHNA,521131
KHAGARIA,852161
KHAGARIA,852161
KHAGARIA,852161
KHAGARIA,851201
KHAGARIA,851201
KHAGARIA,851203
KHAGARIA,851203
KHAGARIA,851204
KHAGARIA,851204
KHAGARIA,851204
KHAGARIA,851204
KHAGARIA,851204
KHAGARIA,851204
KHAGARIA,851204
KHAGARIA,851205
KHAGARIA,851213
KHAGARIA,851212
KHAGARIA,851212
KHAGARIA,851212
KHAGARIA,851215
KHAGARIA,851215
KHAGARIA,851216
KHAGARIA,851216
KHAGARIA,848203
KHAGARIA,848203
KHAGARIA,848203
KHAGARIA,848203
MEDAK,502102
KHAGARIA,851206
MEDAK,502313
KHAGARIA,851206
KHAGARIA,851206
MEDAK,502102
KANGRA,176217
KANGRA,176217
KANGRA,176217
KANGRA,176057
KANGRA,176057
KANGRA,176057
KANGRA,176057
KANGRA,176057
KANGRA,176204
KANGRA,176210
KANGRA,176213
KANGRA,176213
KANGRA,176205
KANGRA,176205
KANGRA,176205
KANGRA,176202
KANGRA,176202
KANGRA,176202
KANGRA,176065
KANGRA,176058
KANGRA,176058
KANGRA,176211
KANGRA,176211
KANGRA,176211
KANGRA,176206
KANGRA,176206
KANGRA,176206
KOKRAJHAR,783350
CHIRANG,783375
CHIRANG,783375
KOKRAJHAR,783354
DHUBRI,783337
DHUBRI,783337
DHUBRI,783337
DHUBRI,783337
DHUBRI,783337
KOKRAJHAR,783332
KOKRAJHAR,783332
SRIKAKULAM,532123
SRIKAKULAM,532123
SRIKAKULAM,532122
SRIKAKULAM,532122
SRIKAKULAM,532264
SRIKAKULAM,532264
SRIKAKULAM,532263
SRIKAKULAM,532220
SRIKAKULAM,532220
SRIKAKULAM,532220
SRIKAKULAM,532243
SRIKAKULAM,532243
SRIKAKULAM,532312
SRIKAKULAM,532312
SRIKAKULAM,532312
SRIKAKULAM,532290
SRIKAKULAM,532290
SRIKAKULAM,532290
SRIKAKULAM,532222
SRIKAKULAM,532222
SRIKAKULAM,532222
SRIKAKULAM,532222
SRIKAKULAM,532322
SRIKAKULAM,532195
SRIKAKULAM,532195
SRIKAKULAM,532195
SRIKAKULAM,532242
SRIKAKULAM,532242
SRIKAKULAM,532242
SRIKAKULAM,532292
KUMURAM BHEEM ASIFABAD,504299
KUMURAM BHEEM ASIFABAD,504299
KUMURAM BHEEM ASIFABAD,504299
KUMURAM BHEEM ASIFABAD,504299
KUMURAM BHEEM ASIFABAD,504296
WARANGAL URBAN,506003
WARANGAL URBAN,506142
WARANGAL URBAN,506142
WARANGAL URBAN,506145
WARANGAL URBAN,506151
WARANGAL URBAN,506151
Mulugu,506347
Mulugu,506347
WARANGAL URBAN,506371
RAJNANDGAON,491445
WARANGAL RURAL,506391
Mulugu,506347
Mulugu,506347
Mulugu,506347
Mulugu,506165
WARANGAL RURAL,506319
WARANGAL RURAL,506319
YADADRI BHUVANAGIRI,508126
YADADRI BHUVANAGIRI,508277
YADADRI BHUVANAGIRI,508277
YADADRI BHUVANAGIRI,508277
HASSAN,573115
HASSAN,573115
HASSAN,573115
SIDDIPET,506367
SIDDIPET,506367
SIDDIPET,506355
SIDDIPET,506355
SIDDIPET,506224
MEDAK,502314
MEDAK,531149
MEDAK,502102
MEDAK,502102
MEDAK,502102
MEDAK,502102
MEDAK,502269
SANGAREDDY,502321
SANGAREDDY,502321
SANGAREDDY,502251
SANGAREDDY,502251
SANGAREDDY,502273
SANGAREDDY,502273
SANGAREDDY,502273
SANGAREDDY,502305
SANGAREDDY,502307
SANGAREDDY,502296
SANGAREDDY,502296
SANGAREDDY,502296
SANGAREDDY,502270
SANGAREDDY,502270
SANGAREDDY,502345
SANGAREDDY,502345
SANGAREDDY,502300
SANGAREDDY,502300
SANGAREDDY,502306
SANGAREDDY,502371
SANGAREDDY,502295
SANGAREDDY,502295
SANGAREDDY,502319
SANGAREDDY,502319
SANGAREDDY,502319
SANGAREDDY,502329
SANGAREDDY,502291
SANGAREDDY,502291
BHARUCH,393110
BHARUCH,393110
BHARUCH,393110
BHARUCH,393110
BHARUCH,393110
BHARUCH,393110
BHARUCH,393110
BHARUCH,392160
BHARUCH,392170
BHARUCH,392170
BHARUCH,392170
BHARUCH,392155
BHARUCH,392012
BHARUCH,392012
KANGRA,176029
KANGRA,176029
KANGRA,176022
KANGRA,176022
KANGRA,176022
KANGRA,176056
KANGRA,176056
KANGRA,176056
KANGRA,176056
KANGRA,176037
KANGRA,176037
KANGRA,176037
KANGRA,176037
CHITTOOR,517237
CHITTOOR,517237
CHITTOOR,517237
CHITTOOR,517102
CHITTOOR,517102
CHITTOOR,517112
CHITTOOR,517112
CHITTOOR,517112
CHITTOOR,517112
CHITTOOR,517214
CHITTOOR,517214
CHITTOOR,517214
CHITTOOR,517214
CHITTOOR,517192
CHITTOOR,517192
CHITTOOR,517291
CHITTOOR,517645
CHITTOOR,517645
CHITTOOR,517592
CHITTOOR,517592
CHITTOOR,517592
CHITTOOR,517582
CHITTOOR,517582
CHITTOOR,517582
CHITTOOR,517582
CHITTOOR,517643
CHITTOOR,517643
Y.S.R.,516350
Y.S.R.,516350
Y.S.R.,516474
Y.S.R.,516474
NARMADA,393150
NARMADA,393150
NARMADA,393150
NARMADA,393150
NARMADA,393130
VADODARA,392220
VADODARA,392220
VADODARA,392220
VADODARA,392220
NARMADA,393140
NARMADA,393140
NARMADA,393140
NARMADA,393140
NARMADA,393140
BHARUCH,392012
BHARUCH,392012
BHARUCH,392210
BHARUCH,392210
BHARUCH,392210
BHARUCH,392210
BHARUCH,392210
BHARUCH,392015
BHARUCH,393130
BHARUCH,393130
BHARUCH,393130
BHARUCH,393130
BHARUCH,392165
BHARUCH,392165
BHARUCH,392220
BHARUCH,392220
BHARUCH,394115
BHARUCH,394115
BHARUCH,394115
BHARUCH,394115
BHARUCH,393140
BHARUCH,393115
BHARUCH,393115
BHARUCH,393115
BHARUCH,393115
BHARUCH,393115
BHARUCH,392165
BHARUCH,392165
BHARUCH,392220
BHARUCH,394115
BHARUCH,394115
BHARUCH,393115
PATAN,385340
PATAN,385340
PATAN,385340
PATAN,385340
PATAN,385340
PATAN,384275
PATAN,384275
PATAN,384275
SRIKAKULAM,532148
SRIKAKULAM,532148
SRIKAKULAM,532148
EAST GODAVARI,533352
ANAND,387710
ANAND,388430
ANAND,388625
ANAND,388625
ANAND,388150
ANAND,388150
ANAND,388150
ANAND,388150
ANAND,388450
ANAND,388460
ANAND,388570
ANAND,388170
ANAND,388170
ANAND,387240
KHEDA,387550
KHEDA,387550
KHEDA,387365
KHEDA,387380
KHEDA,387115
KHEDA,387115
KHEDA,387330
KHEDA,387330
KHEDA,387650
KHEDA,387650
KHEDA,387650
KHEDA,387650
DARBHANGA,847103
DARBHANGA,847103
DARBHANGA,847103
DARBHANGA,847103
DARBHANGA,847103
DARBHANGA,847428
KHORDHA,751017
KHORDHA,751017
KHORDHA,751002
KHORDHA,751002
Narayanpet,509130
Narayanpet,509130
MAHABUBNAGAR,509219
MAHABUBNAGAR,509219
MAHABUBNAGAR,509219
SURYAPET,508201
SURYAPET,508204
SURYAPET,508204
SURYAPET,508204
SURYAPET,508204
SURYAPET,508204
SURYAPET,508246
SURYAPET,508246
SURYAPET,508246
SURYAPET,508218
SURYAPET,508218
SURYAPET,508224
SURYAPET,508224
SURYAPET,508224
SURYAPET,508224
SURYAPET,508238
SURYAPET,508238
SURYAPET,508238
WANAPARTHY,509130
WANAPARTHY,509131
WANAPARTHY,509131
WANAPARTHY,509131
WANAPARTHY,509131
SABAR KANTHA,383001
SABAR KANTHA,383001
SABAR KANTHA,383001
SABAR KANTHA,383001
SABAR KANTHA,383001
SABAR KANTHA,383001
SABAR KANTHA,383001
SABAR KANTHA,383001
SABAR KANTHA,383001
NALGONDA,508217
NALGONDA,508355
MAHABUBABAD,506134
WARANGAL RURAL,506112
KURNOOL,518348
KURNOOL,518348
KURNOOL,518333
KURNOOL,518346
KURNOOL,518346
KURNOOL,518308
KURNOOL,518308
KURNOOL,518350
KURNOOL,518313
KURNOOL,518313
KURNOOL,518313
KURNOOL,518313
KURNOOL,518343
KURNOOL,518380
KURNOOL,518380
KARIMGANJ,788701
KURNOOL,518323
KURNOOL,518323
KURNOOL,518390
KHEDA,387350
KHEDA,387350
KHEDA,387560
KHEDA,387560
KHEDA,387710
ANAND,387210
ANAND,388430
ANAND,388610
ANAND,388625
ANAND,388625
ANAND,388625
ANAND,388625
ANAND,388590
ANAND,388590
ANAND,388550
ANAND,388550
ANAND,388550
ANAND,388550
ANAND,388620
ANAND,388620
ANAND,388620
ANAND,388620
ANAND,388620
ANAND,388440
ANAND,388450
ANAND,388450
ANAND,388450
ANAND,388460
ANAND,387240
ANAND,387240
ANAND,388480
ANAND,388180
ANAND,388180
ANAND,388180
ANAND,388180
ANAND,388180
ANAND,388180
CHATRA,825321
CHATRA,825321
SANGAREDDY,502291
SANGAREDDY,502314
SANGAREDDY,502221
SRIKAKULAM,532292
SRIKAKULAM,532215
SRIKAKULAM,532211
SRIKAKULAM,532221
SRIKAKULAM,532221
SRIKAKULAM,532218
SRIKAKULAM,532123
SRIKAKULAM,532123
SRIKAKULAM,532123
SRIKAKULAM,532122
SRIKAKULAM,532122
SRIKAKULAM,532122
VIZIANAGARAM,532122
SRIKAKULAM,532122
SRIKAKULAM,532122
VIZIANAGARAM,532122
SRIKAKULAM,532123
SRIKAKULAM,532123
SRIKAKULAM,532122
SRIKAKULAM,532122
SRIKAKULAM,532264
SRIKAKULAM,532264
SRIKAKULAM,532263
SRIKAKULAM,532263
SRIKAKULAM,532220
SRIKAKULAM,532216
SRIKAKULAM,532243
SRIKAKULAM,532312
CHATRA,825321
CHATRA,825321
CHATRA,825321
RAMGARH,829101
RAMGARH,829101
RAMGARH,829143
RAMGARH,829102
RAMGARH,829105
RAMGARH,829110
PATAN,384245
PATAN,384245
PATAN,384245
PATAN,384245
PATAN,384245
PATAN,384245
PATAN,384245
PATAN,384246
MAHESANA,384260
PEDDAPALLI,505184
PEDDAPALLI,505184
PEDDAPALLI,505184
PEDDAPALLI,505184
PEDDAPALLI,505416
PEDDAPALLI,505416
PEDDAPALLI,505174
PEDDAPALLI,505174
PEDDAPALLI,505174
PEDDAPALLI,505208
PEDDAPALLI,505185
PEDDAPALLI,505185
Jagitial,505416
DHAMTARI,493770
DHAMTARI,493770
GARIYABAND,493996
GARIYABAND,493996
Y.S.R.,516108
Y.S.R.,516127
Y.S.R.,516107
Y.S.R.,516107
Y.S.R.,516107
Y.S.R.,516107
Y.S.R.,516107
PAKUR,814111
PAKUR,814111
DUMKA,814111
JAMTARA,815359
JAMTARA,815359
