OfficeName,Pincode
Ekalva BO,384240
Jamanpur BO,384240
Jasomav BO,384240
Nana BO,384240
Nava Manka BO,384240
Piplana BO,384240
Ravad BO,384240
Mangalapalem B.O,535183
Malliveedu B.O,535161
Kallempudi B.O,535161
Jammadevipeta B.O,535161
G T Peta B.O,535273
Lothugedda B.O,535273
Kondagumpam B.O,535280
Mudduru B.O,535280
Gujjangivalasa B.O,535217
Janakpur BO,848114
Mehsari BO,848114
Mishratol BO,848114
Mukhtiarpur BO,848114
Bishanpur Bathua BO,848115
Ahilwar BO,848205
Balahi BO,848117
Balha Nandenagar BO,848117
Khairi BO,848117
Khanpur BO,848117
Bhagwanpur Desua BO,848134
Birnamatula BO,848134
Malkapuram B.O,521175
Shermohammadpet B.O,521175
Srinivasa Nagar Colony B.O,521175
Takkellapadu B.O,521175
Gottumukkala B.O,521180
Moguluru B.O,521180
Munnaluru B.O,521180
Ponnavaram B.O,521180
Gani Atkuru B.O,521180
Kalavapamula B.O,521164
Ramachandrapuram B.O,521226
Ambedkarnagar B.O,521165
AMBADUNGAR BO,391170
Balisatra B.O,781350
Chatama B.O,781350
Dakhingaon B.O,781350
Lakhopur B.O,781338
Niztapa B.O,781338
Panej BO,391140
Unada BO,391140
Nikamul Satra B.O,784154
Garubandha B.O,784506
Jiagabharu B.O,784506
Nepalibasti B.O,784506
Bakola B.O,784182
Urahiloga B.O,784505
Haleswar B.O,784104
Balipukhuri Joradia B.O,784117
Biskhuti B.O,784117
Borsola B.O,784117
Bakrapatta B.O,784175
Bokabil B.O,784175
Lohitmukh B.O,784169
Rawanmukh B.O,784169
Subansirimukh B.O,784169
Bhangamandir B.O,784112
Ameribari B.O,784101
Buroi Ghat B.O,784179
Janata B.O,784179
Pithakhowa B.O,784153
Geruabari B.O,784176
Vasna BO,391140
Pala BO,391150
Rumadia BO,391168
Sadhli BO,391168
Sinhada BO,391168
Singla BO,391168
Dumali BO,391156
Dungarvant BO,391160
Moti  Amroli BO,391160
Santipur B.O,786150
Gellapukhuri B.O,786126
Santipur Bazar B.O,786157
Golai B.O,786171
Lakhipather B.O,786171
Nazirating B.O,786171
Bhardhara B.O,786183
Bogdung B.O,786183
Jammu B.O,535217
Kella B.O,535217
Garida B.O,535217
Atchutapuram B.O,535217
Kirthubarthi B.O,535221
J Gumadam B.O,535221
Veduruvada B.O,535221
Kuntinivalasa B.O,535580
Kambara B.O,532460
Killada B.O,532460
Narsipuram B.O,532460
Pedapolla B.O,532460
Pubbada B.O,532460
Regulapadu B.O,532460
Burugupudi B.O,533292
N.T.Rajapuram B.O,533297
Singarampalem B.O,533297
Goragummi B.O,533284
Chinabhimpalli B.O,533286
Devaram B.O,533286
Gadelapalem B.O,533286
Indukurupeta B.O,533286
Madhavarayudupalem B.O,533126
Madiki B.O,533126
Muramanda B.O,533126
Gadala B.O,533102
Jambupatnam B.O,533289
Narasimhapuram B.O,533289
Vedurupaka B.O,533289
Narasapuram B.O,533285
Nellipudi B.O,533285
Soorampalem B.O,533285
Jaggampalem B.O,533285
Kamarajupeta B.O,533285
Koti B.O,533290
Raghavapuram B.O,533290
Veerampalem B.O,533294
East Gonagudem B.O,533294
Narendrapuram B.O,533294
Seethapalli B.O,533288
Sunnampadu B.O,533288
Vadapalli B.O,533288
Palem B.O,533288
Gadasam B.O,535580
Poram B.O,535580
Alladapalem B.O,535204
Vempadam B.O,535204
Chintapalli B.O,535204
Chollangipeta B.O,535204
Krishnapuram B.O,535204
Lankapillipalem B.O,535204
Boppadam B.O,535218
Ragolu B.O,535218
Malayada B.O,535218
Saripalli B.O,535218
Yerukalapudi B.O,522306
Chatragadda B.O,522265
Godavarru B.O,522212
Lingamguntlapalem B.O,522212
Mutluru B.O,522212
Vetapalem B.O,522212
Gahoripam B.O,786183
Missamora Missing Gaon B.O,785104
Phulanibari B.O,785104
Phutuki Chapori B.O,785104
Rangachahi Nikinikhowa B.O,785104
Moderguri B.O,787055
Mornoi Bebejia B.O,787055
Patrichuk B.O,787055
Kamalpur Chariali B.O,784165
Kuksabari B.O,784165
Ulup Gaon B.O,786181
Barchapri B.O,786183
Kanjikhowa B.O,786183
Majorchapori B.O,785104
Tingrai B.O,786171
Samdang B.O,786190
Bisagaon B.O,786182
Borgaon B.O,786170
Borpomua Lakhimi B.O,785105
Dungarpar B.O,782121
Haloakanda B.O,782121
Toptola B.O,782121
Eroor West BO,682306
Kusumagiri BO,682030
Chethicode BO,682315
Pulickamaly BO,682314
Vettickal BO,682314
Thiruvaniyoor BO,682308
Varikoli BO,682308
Kadungamangalam BO,682305
Kakkanad West BO,682030
Iluru B.O,521247
Madhurapuram B.O,521247
Patamatalankapalli B.O,521247
China Nandigama B.O,521230
Koduru B.O,521230
Harichuma BO,185201
Khawas BO,185201
Bhajwal BO,185153
Azamtabad BO,185212
Behrote BO,185212
Same BO,185212
Olak BO,363115
Gala BO,363310
Jasmatpur BO,363310
Jiva BO,363310
Kankavati BO,363310
Methan BO,363310
Narali BO,363310
Narichana BO,363310
Ramgadh BO,363310
Sara BO,363310
Sarval BO,363310
Ravaliyavadar BO,363040
Enjar BO,363330
Malod BO,363020
Munjpar BO,363020
Tikkar B.O,134205
Ervada BO,363750
Vadgam BO,363750
Vanod BO,363750
Malika BO,363115
Yadavpur BO,826004
Gopalichak BO,828111
Birajpur BO,826006
Kankomath BO,828113
Temburu B.O,532203
GUDEM,532203
Ayodhyapuram B.O,532203
VENUGOPALAPURAM,532203
Ramabhotlapalem B.O,522309
Arumbaka B.O,522309
Balusulapalem B.O,522309
Narasayapalem B.O,522113
Reteru B.O,522113
Boddulurupadu B.O,522324
Yadavuru B.O,522313
Dantaluru B.O,522306
Gollamudipadu B.O,522212
Gundavaram B.O,522212
Jupudi B.O,522212
Manchala B.O,522212
Srirangapuram B.O,522212
Arepalle Agraharam B.O,522309
Mulapalem B.O,522113
A F Station B.O,522102
Bhavanamvaripalem B.O,522311
Poondla B.O,522310
Gopapuram B.O,522310
Gudipudiagraharam B.O,522310
Iteru B.O,522310
Sangupalem B.O,522311
Koduru komali B.O,522311
Selapadu B.O,522213
Suddapalli B.O,522213
Pedapulivarru B.O,522257
Pesarlanka B.O,522257
Champadu B.O,522261
Jampani B.O,522261
Pyaparru B.O,522341
Ilavaram B.O,522259
Boddam B.O,535145
Korukonda B.O,535214
Dabbirajupeta B.O,535281
Nallaballi B.O,535281
Morusumilli B.O,521230
Chandrgudem B.O,521230
Naguluru B.O,521230
Pondugula B.O,521230
Konduru B.O,521184
Azzampudi B.O,521101
Bahubalendrunigudem B.O,521101
Gannavaram Centre B.O,521101
Anumanchipalli B.O,521175
Kontalapalli B.O,521181
Narasimharaopalem B.O,521181
Jammavaram B.O,521180
Paritala B.O,521180
Hanumanthapuram B.O,521246
Chavutapalli B.O,521227
Kakarla B.O,521227
Kavuluru B.O,521228
Kattubadipalem BO,521228
Vedadri B.O,521457
Gurazada B.O,521256
Kanumuru B.O,521256
Saipuram B.O,521256
Srirangapuram B.O,521247
Chintalapadu B.O,521183
Eturu B.O,521183
Guttavaripalem B.O,521183
Thotaravulapadu B.O,521183
Pulluru B.O,521230
Cheruvukommupalem B.O,521185
Beltara BO,495449
Darri BO,495117
Korja BO,495117
Uzirahar B.O,783101
Malegarh B.O,783382
Padmabil B.O,783360
Patakata B.O,783360
Satyapur B.O,783360
Gangia B.O,783350
Seethapuram B.O,532203
NANDIGAM,532203
Maktaigaon B.O,783360
Bairali B.O,783350
Jaleswari B.O,783350
Rupsi B.O,783331
Silairpar B.O,783331
Baladmarirchar B.O,783101
Bhalukdubi B.O,783101
Dubapara B.O,783101
Kalyanpur B.O,783101
Simlabari B.O,783101
Bhatipetla B.O,783334
Borocharaikhola B.O,783334
Madhusoulmari B.O,783331
Sahebganj Naicherkuti B.O,783331
Tiamari B.O,783331
Ramharirchar B.O,783101
Bichandai B.O,783334
Bishkhowa B.O,783334
Kachakhana B.O,783334
Kismat Hasdaha B.O,783334
Moterjhar B.O,783334
Bhechda BO,363310
Dhrumath BO,363310
Haripar BO,363310
Jesda BO,363310
Manpar BO,363310
Soldi BO,363310
Vavdi BO,363310
Thogummi B.O,534302
Garmali C BO,365630
Garmali Moti BO,365630
Jhar BO,365630
Sarmbhda BO,365630
Pirkhijadiya BO,365410
Tramboda BO,365410
Vavdi D BO,365410
Ankadianana BO,365620
Shapar BO,365440
Bhalgam BO,365440
Dhangla BO,365220
Padarsinga BO,365220
Panchtalvda BO,365220
Dadali BO,365550
Jamka BO,365550
Chanch BO,365555
Dantardi BO,365555
Doliya BO,365555
Kumbhariya BO,365555
Aglar BO,192305
Brah BO,192201
Hardtour BO,192201
Nowgam B.O,192201
Utersoo BO,192201
Tupni BO,361335
Varvala BO,361335
Vasai BO,361335
Sanosari BO,361320
Satapar BO,361320
Tankaria BO,361320
Danta BO,361305
Dantrana BO,361305
Haripar BO,361305
Juvangadh BO,361305
Kakabhai Sihan BO,361305
Lalpur BO,495117
Sadhwani BO,495117
Amaru BO,495119
Andi BO,495119
Bacharwar BO,495119
Bagadi BO,495119
Dagavadia BO,384530
Devda BO,384530
Kelisana BO,384530
Meu BO,384465
Ambasan BO,384435
Jantral BO,384560
Madhi BO,384560
Gothada BO,384330
Kothasana BO,384330
Gorisana BO,384335
Karsanpura BO,384335
Sardarpur BO,384340
Borisana Kadi BO,384441
Aithor BO,384170
Lautan BO,843117
Chamarua BO,843113
Ladaura Pakari BO,843113
Pakari Pakohi BO,843113
Simra Urf Afzalpur BO,843113
Munni Bangari BO,843115
Rampur Dayal BO,843115
Ratwara BO,843115
RKAshram BO,842002
Kharhar BO,843117
Kothia BO,800009
Sonagopalpur BO,800007
DGTOLA BO,803203
Allapuram B.O,521101
Meghpar Titodi BO,361305
Movan BO,361305
Sonardi BO,361305
Vadapalli B.O,534302
Chikkala B.O,534305
Katakoteswaram B.O,534305
Korumamidi B.O,534305
Kurukuru B.O,534305
Bodapadu B.O,534196
Chintapalli Agraharam B.O,534196
Kasipadu B.O,534196
BAGHWA BO,854317
BALUPARA BO,854317
BATNA BO,854317
PURANAGANJ BO,854317
S WONKAR BO,854317
TINGACHIA BO,854103
CHANDPUR BO,855105
CHOWKI HARIPUR BO,855105
DAWASAI BO,855105
Ramapuram B.O,521321
Tummalapalli B.O,521321
Achavaram B.O,521333
Mulaupparagudem B.O,521344
Santhoshapuram B.O,521344
Tamarakollu B.O,521343
Vemavarappadu B.O,521343
Chigurukota B.O,521345
Chowtapalli B.O,521323
Koduru B.O,521325
Komarru B.O,521325
Lingala B.O,521325
Balusupadu B.O,521175
Gandrai B.O,521175
Chennaraopalem B.O,521181
Gudem Madhavaram B.O,521181
Peddapuram B.O,521181
Vellanki B.O,521181
Jaccampudi B.O,520012
Chevitikallu B.O,521180
Damuluru B.O,521180
Nazardih B.O,805104
Phuldih BO,805106
Masaurha BO,805109
Prama BO,805109
Reula BO,805109
Lond BO,805122
Meskaur BO,805122
Raja Bigha BO,805122
Kanuru B.O,520007
Krishnanagar B.O,520007
Manthena B.O,521151
Proddutur B.O,521151
Vanukuru B.O,521151
Punadipadu B.O,521151
Royyur B.O,521151
Enikepadu B.O,521108
Pedapulipaka B.O,521134
Repudi B.O,521226
Krishnaraopalem,521226
Chinaogirala B.O,521245
Kotha Edara B.O,521211
Wambay Colony BO,520015
Bandipalem B.O,521178
Bhimavaram B.O,521178
Gowravaram B.O,521178
Atkuru B.O,521229
Chevutur B.O,521229
Duggiralapadu B.O,521229
Ganginenipalem B.O,521229
Vellaturu B.O,521229
Baksoti BO,805121
Bhanail BO,805121
Budhwara BO,805121
Chhoti Amawa BO,805121
Pakariya B.O,805123
Budhauli BO,805124
Chandradeep BO,805124
Gulani BO,805124
Konadpur BO,805124
Marwa BO,805124
Rayes BO,805124
Simariya BO,805124
Andharwari BO,805125
Bahadurpur BO,805125
Phatehpurmore BO,805126
Sughari BO,805126
Chauby BO,805127
Ramraichack BO,805127
Dhandhar BO,805129
Khanpur BO,805129
Manjhaway BO,805129
Mosama BO,805130
Nromurar BO,805130
Paingari BO,805130
Sambey BO,805130
Karisowa BO,805131
Kharaua BO,805131
Kharghara BO,805131
Khirwan BO,805131
Kurkihar BO,805131
S Nawada BO,805131
Khodu BO,363040
Nagra BO,363040
Devpara BO,363423
Janshali BO,363423
Kherali BO,363020
RAMPARA BO,363435
Madana BO,185121
Sangiote BO,185121
Brehvi BO,185201
Khersoo BO,185201
Tareru BO,185201
Bhattian BO,185212
Dodasanbala BO,185212
Saj BO,185212
Fatehpur BO,185133
Sanosara BO,363520
Sapar BO,363520
Khandiya BO,363410
Kudla BO,363410
MorvadJuni BO,363410
Shirvaniya BO,363410
Bhragupur BO,363410
Bhadauli B.O,134203
Bhareri Kalan B.O,134203
Bhurewala B.O,134203
Kathe Majra B.O,134203
Laha B.O,134203
Lakhnaura B.O,134203
Patwi B.O,134201
Baragaon B.O,134203
Raipur B.O,783334
Dharai B.O,783132
Khalilpur B.O,783325
Chotomatia B.O,783126
Tukura B.O,783126
Pedakamanapudi B.O,521325
Kottada B.O,521340
Penchikalamarru B.O,521340
Seetanapalli B.O,521340
Vadarlapadu B.O,521340
TTMankidih BO,835102
Tati BO,835102
Arki BO,835225
Kota BO,835225
Parasi BO,835225
Tetla BO,835102
Tutikinawadih BO,835102
Amlesha BO,835225
Haramlohar BO,835225
Jilingserenge BO,835225
Landupdih BO,835225
Mankidih BO,835225
Norhi BO,835225
Rargaon BO,835225
BBNawadih BO,835102
Chokahatu BO,835225
Doreya BO,835225
Janumpiri BO,835225
Jargo BO,835225
Lungtu BO,835225
Pundidiri BO,835225
Darga B.O,523334
Chinnayachavaram B.O,523333
Hazarathgudem B.O,523333
Maratithanda B.O,523333
Rangapuram B.O,523333
Gudipadu B.O,523305
Lakshmipuram B.O,523305
Nallabothulavaripalem B.O,523305
Rudrasamudram B.O,523305
Veeluparthi B.O,535281
Duppada B.O,535003
Gotlam B.O,535003
Thotapalem B.O,535003
M J R Peta B.O,535218
Pedakandepalli B.O,535145
Timidi B.O,535145
K G Budi B.O,535145
Mallipudi B.O,535145
Pathivada B.O,535213
Kopperla B.O,535213
B S Factory B.O,535214
M Kothasvalasa B.O,535214
Gudivada B.O,535281
Vavilapadu B.O,535281
Ambativalasa B.O,535003
Gokapeta B.O,535003
Gunkalam B.O,535003
Tekkali B.O,535003
Kudupuru B.O,533263
Kapavaram B.O,533262
Nelaparthipadu B.O,533262
Ithapudi B.O,533262
Jagannaiyakulapalem B.O,533262
Pathatungapadu B.O,533341
Radheyapalem B.O,533341
G.Yerrampalem B.O,533341
Sundarapalli B.O,533306
Ramavaram B.O,533264
Kulla B.O,533305
Sahiya BO,805131
Singhwara BO,805131
Dermobara BO,805104
Muvada BO,391160
Palsanda BO,391156
Garda BO,391145
Handod BO,391145
Makni BO,391145
Pipalsat BO,391145
Rampura BO,391145
Pubkalakuchi B.O,781348
Sondha B.O,781337
Adabari B.O,781126
Dagapara B.O,781126
Meruattari B.O,781126
Adalbari B.O,781372
Motipur B.O,781372
Nikashi B.O,781372
Uttarkuchi B.O,781372
Bagrikhuti B.O,781368
Dhekipota B.O,781368
Naherbari B.O,781349
Daulasal B.O,781312
Digarkhal Bazar B.O,788815
Harinagar Pt IV B.O,788805
Govindapur West B.O,788804
Rakhal Khalerpar B.O,788025
Govindapur East B.O,788101
Sarboday Nagar B.O,788004
Haflo R.S. B.O,788820
Fengpui B.O,788819
Jatinga Tenali B.O,788819
Mulhoi B.O,788819
Sonpijang B.O,788819
Kunwari B.O,784176
Lahorijan B.O,784176
Lehugaon B.O,784176
Panangipalli B.O,533305
Satyavada B.O,533305
Arthamuru B.O,533340
Ippanapadu B.O,533340
Palathodu B.O,533340
Peketipakalu B.O,533340
Seethanagaram B.O,533234
Choppella B.O,533234
Adavaram B.O,532440
Kondapuram B.O,532440
Purli B.O,532440
Kothavalasa B.O,535501
Pedamariki B.O,535502
Bandaluppi B.O,535527
Surampeta B.O,535527
Tallaburidi B.O,535527
Putturu B.O,535527
Gunanupuram B.O,535525
Kudama B.O,535525
Lakhanapuram B.O,535525
Sivvam B.O,532461
Vangara B.O,532461
Donubai B.O,532460
Titukupai B.O,532460
Vanduva B.O,532460
Butchampeta B.O,533292
Vemagiri B.O,533125
Amudalabanda B.O,533284
Doramamidi B.O,533284
Lakkonda B.O,533284
Tirumalayapalem B.O,533286
Krishunipalem B.O,533286
Kanavaram B.O,533296
Srikrishnapatnam B.O,533296
Tokada B.O,533296
Rajavolu B.O,533124
Jegurupadu B.O,533126
Veeravaram B.O,533126
Gummalladoddi B.O,533289
Munagala B.O,533289
Mallavaram B.O,533285
Bhupatipalem B.O,533285
Molleru B.O,533285
Bolleddupalem B.O,533290
Chavadikota B.O,533295
Chintalapudi B.O,533295
G.Donthamuru B.O,533294
Madicherla B.O,533288
Tatiwada B.O,533288
Tunnuru B.O,533288
Hukumpeta B.O,533107
Purushottapatnam B.O,533287
Raghudevapuram B.O,533287
Mirthipadu B.O,533293
Mulakallanka B.O,533293
Munikodali B.O,533293
KUTURU B.O.,533350
MARRIGUDEM B.O.,533350
LINGAPURAM B.O.,533350
TUMMILERU B.O.,533349
Kosanapalle B.O,518216
Abdullapuram B.O,518533
Vempenta B.O,518533
Erukalacheruvu B.O,518225
Ghostama BO,805104
Khalsadhibari BO,805104
Marue BO,805104
D Garh Itpakwa BO,805106
Kewaii BO,805106
Kharsari BO,805106
Lalpur BO,805106
Madhurapur BO,805106
Kundabhalua BO,805107
Rupau BO,805107
Roh BO,805107
ORRO BO,805109
PACHHIYA B.O,805109
Hanriya B.O,805109
Ankari BO,805122
Biju Bigha BO,805122
Rasalpur BO,805122
Spur Gowasa BO,805122
Konibar BO,805122
Asarhi BO,805111
Gonawan BO,805111
Mahnadpur BO,805111
Pachra BO,805111
Koduru B.O,521227
Putrela B.O,521227
Gollamandala B.O,521227
Rudravaram B.O,521227
Vallampatla B.O,521227
Ilaprolu B.O,521228
Pinapaka B.O,521228
Jayanthipuram B.O,521457
Velpuru B.O,521256
Guruvindapalli B.O,521247
Inapur B.O,521247
Turlapadu B.O,521183
Savaragudem B.O,521107
Chandrala B.O,521230
Thengod BO,682030
Marithazham BO,682315
Thalacode BO,682314
Ezhakkaranad BO,682308
Poothrikka BO,682308
Vadayampadi BO,682308
Kandanad BO,682305
Burgaon B.O,782411
Hatiamukh B.O,782411
Jagi B.O,782411
Jhargaon B.O,782411
Goroimari B.O,782104
Kachadhara Nakhanda B.O,782104
Amlighat B.O,782413
Nellie B.O,782413
Katanigaon B.O,782127
Satiantoli B.O,782127
Tengaguri B.O,782127
Goroimaripathar B.O,782126
Hahcharagaon B.O,782126
Lochanabori B.O,782126
Azarbari B.O,782105
Baghara B.O,782105
Barangani B.O,782127
Baribandha B.O,782127
Chetwaikhaitee B.O,782127
Doloigaon B.O,782126
Ghagua B.O,782105
Kapahera B.O,782103
Rongplimplam B.O,782461
Barhawar B.O,782439
Dighaljar B.O,782439
Ambari B.O,782445
Joynagar Madrassa B.O,782445
Azarbari Krishna Nagar B.O,782442
Purana Kaki B.O,782442
Kachamari B.O,785616
Namchungi B.O,785616
Changmaji B.O,782440
Venkatapuram B.O,521230
Vasanthanagar B.O,520007
Edupugallu B.O,521151
Godavarru B.O,521151
Uppaluru B.O,521151
Gudavalli B.O,521104
Velpuru B.O,521104
Ramakrishnapuram BO,520003
Sagguru B.O,521211
Seetharampuram B.O,521211
Zakkulanekkalam B.O,521102
Popuru B.O,521182
Vibharintapadu B.O,521182
Bobbellapadu B.O,521182
Kasarabad B.O,521182
Punnavalli B.O,521182
Mangollu B.O,521178
Pochampalli B.O,521178
Velagaleru B.O,521229
Babhnaur BO,805111
Akaunabazar BO,805123
Sonsihari BO,805123
Arha BO,805124
Derma BO,805112
Diri BO,805112
Teyar BO,805112
Targir BO,805125
Mulastanam B.O,533233
Jonnada B.O,533233
Ravindra BO,384240
Roda BO,384240
Pindharpura BO,384229
Mok BO,824207
Murera BO,824207
Sinduria BO,824207
Siyadih BO,824207
Tarari BO,824207
Kartahi BO,824211
Paruhara BO,824211
Saonkala BO,824211
Katra Samal BO,384265
Sujnipur BO,384265
Ajimana BO,384265
Kotavad BO,384265
Mesar BO,384265
Khorsam BO,384220
Mithi Vavdi BO,384220
Ruppur BO,384220
Sevala BO,384220
Chaveli BO,384225
Keshni BO,384225
Kathi BO,384240
Khakhal BO,384240
Kukrana BO,384240
Matrota BO,384240
Vansa BO,384240
Vejawada BO,384240
Dindrol BO,384290
Methan BO,384290
Metrana BO,384290
Mudvada BO,384290
Adiya BO,384255
Khanpur Rajkuva BO,384255
Khari Vavdi BO,384255
Mitha Dharva BO,384229
Palasar BO,384229
Bara BO,824210
Bedauli BO,824210
MSakrauli BO,843326
Pokhraira BO,843326
Bhagwanpur BO,843327
CBishanpur BO,843327
MMandal BO,843327
PBasantpur BO,843327
Pokharbhinda BO,843327
Rain Shankar BO,843328
Bariyarpur BO,843302
Bhairo Bhoop BO,843302
Bishanpur BO,843302
M Rampur BO,843302
Paktola BO,843302
Parmanandpur BO,843302
Punaura BO,843302
Araria BO,843330
Kohbarawa BO,843330
Mushaharniya BO,843330
Bakhari BO,843331
Bhitha Bazar BO,843331
Majhaura BO,843331
Malahi BO,843331
Radhaur BO,843331
Shrikhandi Bhitta BO,843331
Gisara BO,843311
RBagahi BO,843311
Jamua BO,843313
Pachtaki Jaddu BO,843313
Awapur BO,843314
Baburban BO,843314
Bangaon BO,843314
H Barharwa BO,843314
K Barhmtoli BO,843314
Hasanapuram B.O,523330
Vellampalle B.O,523330
Akkapalli B.O,523356
Daddavada B.O,523356
Oddualvagupalle B.O,523356
Chapalamadugu B.O,523327
Chinatummidi B.O,521329
Korraguntapalem B.O,521329
Pedatummidi B.O,521329
Singarayapalem B.O,521329
Addada B.O,521390
Gunnanapudi B.O,521326
Ingilipakalanka B.O,521326
Nandigamalanka B.O,521326
Dandiganapudi B.O,521327
Lingavaram B.O,521327
Polukonda B.O,521327
Ponukumada B.O,521327
Bhushanagulla B.O,521263
Pedaparupudi B.O,521263
Mathurapur BO,855102
Nimoul BO,855102
KURUM BO,854317
MAHI NAGAR BO,854317
MAHISHAL BO,854317
MARWA BO,854317
BAKIA BO,854104
D BISHANPUR BO,854104
DUMAR BO,854104
HASIMPUR BO,854104
KNGURMELA BO,854104
KANT NAGAR BO,854104
SANDALPUR BO,854106
BUDH NAGAR BO,854107
SAHJA BO,854107
DHUSMALHAT BO,855107
GMBATHNA BO,855107
KANHAIYABARI HAT BO,855107
Durgapur BO,854112
Gopalpur Diara BO,854112
Simra BO,854101
Tikapatti BO,854101
Chachlana BO,361320
Haripar BO,361320
Jamdevalia BO,361320
Jamgadhka BO,361320
Beraja BO,361305
Bhatel BO,361305
Viramdad BO,361305
Akingam BO,192201
Chakilpora BO,192201
Hiller Arahama BO,192201
Telwani BO,192201
Hothijikhadba BO,360530
Ishwaria BO,360530
Navanagna BO,361007
Limbuda BO,361011
Dhutarpur BO,361130
Kunad BO,361250
Lakhtar BO,361250
Panchdevda Mota BO,361160
Sarvania BO,361160
Toda BO,361160
Umrala BO,361160
Banga BO,361013
Matva BO,361013
Modpar Matva BO,361013
Jamwali BO,360530
Siwaipaiti BO,843314
Basbitta BO,843315
Gharwara BO,843315
Kurhwan BO,824124
Baksibigha BO,824125
Bishambharpur BO,824125
Laxminarasapuram B.O,533342
Vedurumudi B.O,533307
Vulapalli B.O,533343
Someswaram B.O,533261
Modukuru B.O,533232
Pedapalla B.O,533232
Penikeru B.O,533232
Kuyyeru B.O,533263
Korumilli B.O,533309
Machara B.O,533309
Tatapudi B.O,533309
Nelaturu B.O,533308
Maredubaka B.O,533308
Gangavaram B.O,533305
Vakatippa B.O,533305
Vedurupaka B.O,533345
Kurmapuram B.O,533256
Muchimilli B.O,533256
Narasapurapupeta B.O,533256
Tallapolam B.O,533256
CHODAVARAM B.O.,533256
KOTHURU B.O.,533256
Komaripalem B.O,533346
Lolla B.O,533346
Tadepalle B.O,533288
B Garhrampur BO,805126
Baksanda BO,805126
S Marighgawa BO,805127
Sherpur BO,805127
Dumri BO,805128
Kenar BO,805128
Kother BO,805128
M H Chack BO,805128
Nagwan BO,805128
Sathod BO,391110
Simalia BO,391110
Sitpur BO,391110
Vasai BO,391110
Kantharpura BO,391120
Puchhpura BO,391120
Rengan BO,391120
Vadia BO,391120
Vandh BO,391120
Vyadhar BO,391120
Avakhal BO,391250
Errabadu B.O,518463
G.D.Project B.O,518463
H.Khairvadi B.O,518463
Thippanuru B.O,518463
R.Kanapuram B.O,518466
Alebad B.O,518220
Burugula B.O,518220
Racherla B.O,518220
Longai Road B.O,788710
Latu B.O,788781
Anandi BO,391110
Dharmpuri BO,391110
Karalipura BO,391110
Karnet BO,391110
Kukad BO,391110
Savli BO,391120
Shira BO,391120
Chhanbhoi BO,391250
Deroli BO,391250
Kukas BO,391250
Anguthan BO,391107
Bhilapur BO,391107
Kamsoli BO,391120
Moria BO,391120
Malsar BO,391115
Baro Mulkoi B.O,788818
Jatinga B.O,788818
Mauchar B.O,788107
Ulukunchi B.O,782413
Umpanai B.O,782413
Satriagaon B.O,785616
Tamulbari B.O,785616
Chitalmari Beel B.O,782124
Fakali Pathar B.O,782124
Tetelisara B.O,782426
Biharigaon B.O,782101
Bharidhua B.O,782120
Burhachaparigao B.O,782120
Hatlaokhowa B.O,782120
Borkola B.O,782144
Amlakhi B.O,782122
Halowagaon B.O,782141
Hariamukh B.O,782103
Kanchanpur B.O,782125
Puthikhaiti B.O,782125
Rowmari B.O,782125
Singimari B.O,782125
Anjukpani B.O,782139
Magurmari B.O,782140
Padumoni B.O,782140
Pub Baralimari B.O,782124
Sutirpar B.O,782124
Debnarikoli B.O,782426
Ghilani B.O,782426
Jurirpar B.O,782426
Rengbeng B.O,782427
Tulashimukh B.O,782101
Dopdhar B.O,785681
Halouating Grant B.O,785681
Lalimchiga B.O,785680
Morabazar B.O,785680
Hafaluting B.O,785661
Dehajan B.O,785662
Chatabar B.O,782106
Borbheti Dhing B.O,782123
